<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160216,190000,3.7750000,3.7750000,3.7600000,3.7750000,372300
20160217,110000,3.7800000,3.7800000,3.7800000,3.7800000,100
20160217,120000,3.7750000,3.7750000,3.7700000,3.7700000,4000
20160217,140000,3.7650000,3.7700000,3.7600000,3.7650000,26500
20160217,150000,3.7700000,3.7750000,3.7650000,3.7750000,414900
20160217,160000,3.7750000,3.7800000,3.7700000,3.7700000,1116600
20160217,170000,3.7700000,3.7800000,3.7700000,3.7800000,2234000
20160217,180000,3.7600000,3.7600000,3.7600000,3.7600000,200
20160217,190000,3.7600000,3.7800000,3.7600000,3.7800000,28400
20160218,110000,3.7950000,3.7950000,3.7950000,3.7950000,700
20160218,140000,3.7800000,3.7950000,3.7650000,3.7650000,11600
20160218,150000,3.7600000,3.7600000,3.7600000,3.7600000,25000
20160218,160000,3.7550000,3.7550000,3.7500000,3.7500000,3200
20160218,170000,3.7500000,3.7850000,3.7500000,3.7850000,1626500
20160218,180000,3.7850000,3.8000000,3.7850000,3.7900000,2158200
20160218,190000,3.7900000,3.8000000,3.7900000,3.8000000,1097800
20160219,110000,3.8000000,3.8000000,3.8000000,3.8000000,2500
20160219,120000,3.8000000,3.8000000,3.8000000,3.8000000,100
20160219,140000,3.7950000,3.7950000,3.7950000,3.7950000,1000
20160219,150000,3.7900000,3.7900000,3.7650000,3.7650000,1504000
20160219,160000,3.7850000,3.7850000,3.7850000,3.7850000,2000
20160219,170000,3.7900000,3.8000000,3.7800000,3.8000000,1148800
20160219,180000,3.7950000,3.7950000,3.7950000,3.7950000,100
20160219,190000,3.8050000,3.8050000,3.8050000,3.8050000,1500
20160220,110000,3.7950000,3.8000000,3.7750000,3.7750000,3200
20160220,130000,3.7650000,3.7650000,3.7650000,3.7650000,600
20160220,180000,3.7650000,3.7650000,3.7650000,3.7650000,700
20160222,190000,3.8000000,3.8050000,3.8000000,3.8050000,200
20160224,110000,3.8000000,3.8000000,3.8000000,3.8000000,100
20160224,120000,3.7850000,3.7850000,3.7850000,3.7850000,100
20160224,130000,3.7750000,3.7750000,3.7750000,3.7750000,3000
20160224,160000,3.7650000,3.7650000,3.7500000,3.7500000,317400
20160224,170000,3.7500000,3.7500000,3.7450000,3.7500000,446300
20160224,180000,3.7500000,3.7500000,3.7500000,3.7500000,550000
20160225,110000,3.7500000,3.7750000,3.7500000,3.7750000,51000
20160225,140000,3.7550000,3.7800000,3.7250000,3.7700000,1033400
20160225,150000,3.7650000,3.7650000,3.7600000,3.7600000,1100
20160225,160000,3.7750000,3.7800000,3.7750000,3.7800000,252400
20160225,180000,3.7750000,3.7800000,3.7750000,3.7800000,123000
20160225,190000,3.7750000,3.7800000,3.7750000,3.7800000,763900
20160226,120000,3.7850000,3.7850000,3.7400000,3.7500000,632300
